,predicted_cluster,id, fare_amount,pickup_hour_0,pickup_hour_1,pickup_hour_2,pickup_hour_3,pickup_hour_4,pickup_hour_5,pickup_hour_6,pickup_hour_7,pickup_hour_8,pickup_hour_9,pickup_hour_10,pickup_hour_11,pickup_hour_12,pickup_hour_13,pickup_hour_14,pickup_hour_15,pickup_hour_16,pickup_hour_17,pickup_hour_18,pickup_hour_19,pickup_hour_20,pickup_hour_21,pickup_hour_22,pickup_hour_23
0,0,1867,178.271815919968,0.3632358277035798,0.23140453029700955,0.14710506764345058,0.09796637697185365,0.07296508112030664,0.07488294141023172,0.16014997321906813,0.30583824317086367,0.46629922076127156,0.5413031083159127,0.5057622198800923,0.5290702697099026,0.5853966169635602,0.6271057587642768,0.6923993987248827,0.801648323168097,0.9364514401230196,0.975447932684833,0.9735300723949053,0.9469046426041442,0.823798745615702,0.7110078269433481,0.6385783644625664,0.5159562520517655
1,1,5557,473.57847620263783,1.65785089425138,1.2708469991350568,0.9977070477804761,0.7431661316444809,0.5665275415488731,0.4997474850087325,1.000818496868225,1.5455020404372273,1.872430587402117,1.892608566933883,1.7432474008370777,1.7447566858423302,1.8413567311208772,1.8295726981952412,1.8265367133577495,1.7074773462125616,1.3602547208693452,1.7223496084566372,2.143474954576318,2.2858701898796623,2.2000034829653905,2.1669211166387066,2.158956735764831,1.9987925719958008
2,2,5990,356.75820539609083,1.1731864936183876,0.8196779578867979,0.5786364370725355,0.3924982497711229,0.2838925090204107,0.22737357962195215,0.4829770046852252,0.9003015778986403,1.2731434110614428,1.3685551187462954,1.2484463352899957,1.27555603425063,1.3514674995961056,1.3409768969788383,1.3710754483278602,1.2892293607625591,1.1464860789487836,1.3730464753083078,1.6903979751198213,1.7965264688459242,1.7061823469222952,1.6893424524745602,1.6524583984059509,1.490026388066139
